Frequency (Hz),ASD (cyc/sqrt(Hz))
5.229014455454257249e-01,4.744080161421598429e-07
5.238014480334557410e-01,4.387613921828941728e-07
5.247014505214856461e-01,4.632559419912506035e-07
5.256014530095156623e-01,4.580001008684124199e-07
5.265014554975456784e-01,5.149113216006289691e-07
5.274014579855756946e-01,5.324455585744169418e-07
5.283014604736057107e-01,4.928758517263225346e-07
5.292014629616356158e-01,4.028228897163695928e-07
5.301014654496656320e-01,4.392038019240415691e-07
5.310014679376956481e-01,5.356196878804004907e-07
5.319014704257256643e-01,4.638409455170668586e-07
5.328014729137556804e-01,5.432128451539060473e-07
5.337014754017855855e-01,5.558668771399432508e-07
5.346014778898156017e-01,4.006242943892185833e-07
5.355014803778456178e-01,4.426878696512654231e-07
5.364014828658756340e-01,4.803068766306560922e-07
5.373014853539055391e-01,4.912566512654269268e-07
5.382014878419355552e-01,5.130921740393137592e-07
5.391014903299655714e-01,3.835529508726009254e-07
5.400014928179955875e-01,4.592854219686778285e-07
5.409014953060256037e-01,4.369702063524223323e-07
5.418014977940555088e-01,4.110356894996242225e-07
5.427015002820855250e-01,4.600537835753597340e-07
5.436015027701155411e-01,4.325844869124149377e-07
5.445015052581455572e-01,4.965641458295410770e-07
5.454015077461755734e-01,4.850515224943785430e-07
5.463015102342054785e-01,4.633398692155716517e-07
5.472015127222354947e-01,4.343240868884380746e-07
5.481015152102655108e-01,4.795999022465698037e-07
5.490015176982955269e-01,5.834923739477180310e-07
5.499015201863255431e-01,5.084557579524342354e-07
5.508015226743554482e-01,4.798305072706333417e-07
5.517015251623854644e-01,4.937658469574783405e-07
5.526015276504154805e-01,4.902063849121079002e-07
5.535015301384454967e-01,4.280072544063370281e-07
5.544015326264754018e-01,4.358750672932417031e-07
5.553015351145054179e-01,4.959686499985030678e-07
5.562015376025354341e-01,5.139961310638893834e-07
5.571015400905654502e-01,3.998217589830205010e-07
5.580015425785954664e-01,3.369884475737430938e-07
5.589015450666253715e-01,4.029628862545112090e-07
5.598015475546553876e-01,4.347251094018923793e-07
5.607015500426854038e-01,4.668369471967028148e-07
5.616015525307154199e-01,5.213664491931189052e-07
5.625015550187454361e-01,4.988133870510939361e-07
5.634015575067753412e-01,4.319340947782982934e-07
5.643015599948053573e-01,3.891465087947579904e-07
5.652015624828353735e-01,3.868321153613944150e-07
5.661015649708653896e-01,4.614553502815100476e-07
5.670015674588952947e-01,5.355233213178040058e-07
5.679015699469253109e-01,5.366643733331079060e-07
5.688015724349553270e-01,4.312711124617053051e-07
5.697015749229853432e-01,4.097657557361510961e-07
5.706015774110153593e-01,5.261800708006725641e-07
5.715015798990452645e-01,5.724378357420145640e-07
5.724015823870752806e-01,5.246286351914880287e-07
5.733015848751052967e-01,4.718870279251447251e-07
5.742015873631353129e-01,4.164284170092604050e-07
5.751015898511653290e-01,4.122932355958107872e-07
5.760015923391952342e-01,5.186431582812570369e-07
5.769015948272252503e-01,4.724892814016149050e-07
5.778015973152552665e-01,5.004538674862002566e-07
5.787015998032852826e-01,5.364457570707760912e-07
5.796016022913152987e-01,4.548517183117882866e-07
5.805016047793452039e-01,4.193800918604954240e-07
5.814016072673752200e-01,4.690522539985238385e-07
5.823016097554052362e-01,4.211610933284287022e-07
5.832016122434352523e-01,4.438110873340697157e-07
5.841016147314651574e-01,4.720432426189137312e-07
5.850016172194951736e-01,4.616087197279535359e-07
5.859016197075251897e-01,4.678621808269269017e-07
5.868016221955552059e-01,4.476837875255199617e-07
5.877016246835852220e-01,5.382031256040496833e-07
5.886016271716151271e-01,5.534279266256370046e-07
5.895016296596451433e-01,4.433124414313472182e-07
5.904016321476751594e-01,3.948875270707694838e-07
5.913016346357051756e-01,5.394360094524454479e-07
5.922016371237351917e-01,5.730356128896693753e-07
5.931016396117650968e-01,4.601225830080965957e-07
5.940016420997951130e-01,3.829099222612297922e-07
5.949016445878251291e-01,4.430382415290496325e-07
5.958016470758551453e-01,4.402194563896247722e-07
5.967016495638851614e-01,4.892307179888282224e-07
5.976016520519150665e-01,5.439653726357415979e-07
5.985016545399450827e-01,5.627823611295573975e-07
5.994016570279750988e-01,6.317528438605190539e-07
6.003016595160051150e-01,4.833421632041481191e-07
6.012016620040350201e-01,4.780004514872429580e-07
6.021016644920650362e-01,5.651458853452900197e-07
6.030016669800950524e-01,4.093444615976750443e-07
6.039016694681250685e-01,4.557638884376063056e-07
6.048016719561550847e-01,5.159656188930117155e-07
6.057016744441849898e-01,4.705056941660091863e-07
6.066016769322150060e-01,5.066957278355642423e-07
6.075016794202450221e-01,5.381926414885519563e-07
6.084016819082750382e-01,5.600350368439631642e-07
6.093016843963050544e-01,4.672439080225047476e-07
6.102016868843349595e-01,4.622838420244566947e-07
6.111016893723649757e-01,4.494393368727463859e-07
6.120016918603949918e-01,4.367902848646112171e-07
6.129016943484250080e-01,4.889375746052070760e-07
6.138016968364549131e-01,4.317420142693295577e-07
6.147016993244849292e-01,4.731906497506231699e-07
6.156017018125149454e-01,5.286977431422638236e-07
6.165017043005449615e-01,5.474446604860623927e-07
6.174017067885749777e-01,4.488381189061040621e-07
6.183017092766048828e-01,4.458459762724217304e-07
6.192017117646348989e-01,5.189163593936484686e-07
6.201017142526649151e-01,5.243864266489074987e-07
6.210017167406949312e-01,4.906298992216614789e-07
6.219017192287249474e-01,4.322346520981233014e-07
6.228017217167548525e-01,4.904557660212790089e-07
6.237017242047848686e-01,5.492337101467762647e-07
6.246017266928148848e-01,5.633916269009776036e-07
6.255017291808449009e-01,5.656244929203195558e-07
6.264017316688749171e-01,4.419853799083975414e-07
6.273017341569048222e-01,3.991438259122394669e-07
6.282017366449348383e-01,3.716791094519123540e-07
6.291017391329648545e-01,4.318686049399218959e-07
6.300017416209948706e-01,4.476081088699170660e-07
6.309017441090247758e-01,4.486801566141879857e-07
6.318017465970547919e-01,4.071334014638263702e-07
6.327017490850848080e-01,4.457839548895663975e-07
6.336017515731148242e-01,3.562860147239788753e-07
6.345017540611448403e-01,4.307365642457236038e-07
6.354017565491747455e-01,4.169016654013601950e-07
6.363017590372047616e-01,4.744773279147449621e-07
6.372017615252347777e-01,5.024728162167816946e-07
6.381017640132647939e-01,5.303996252847928596e-07
6.390017665012948100e-01,4.115027041114552030e-07
6.399017689893247152e-01,3.353097488648433389e-07
6.408017714773547313e-01,4.202578353660030562e-07
6.417017739653847475e-01,5.156957894806848083e-07
6.426017764534147636e-01,5.597831294267185976e-07
6.435017789414446687e-01,5.865804045147893413e-07
6.444017814294746849e-01,5.177671495410079816e-07
6.453017839175047010e-01,4.039249726994791890e-07
6.462017864055347172e-01,5.447854597999509798e-07
6.471017888935647333e-01,5.453757476844071822e-07
6.480017913815946384e-01,4.913073014605721269e-07
6.489017938696246546e-01,4.943067608200383613e-07
6.498017963576546707e-01,4.732104726284397949e-07
6.507017988456846869e-01,4.587902854819787627e-07
6.516018013337147030e-01,5.136078449553024114e-07
6.525018038217446081e-01,5.361000210779704544e-07
6.534018063097746243e-01,4.664478315224423694e-07
6.543018087978046404e-01,5.563288417710906041e-07
6.552018112858346566e-01,5.287146985616855166e-07
6.561018137738646727e-01,4.567390179807740828e-07
6.570018162618945778e-01,3.907064705119513081e-07
6.579018187499245940e-01,4.659113388241793141e-07
6.588018212379546101e-01,5.548327909906440038e-07
6.597018237259846263e-01,5.096983675328533628e-07
6.606018262140145314e-01,3.789234565561573308e-07
6.615018287020445475e-01,4.145309038987504366e-07
6.624018311900745637e-01,5.274341611807219553e-07
6.633018336781045798e-01,5.136518278698490573e-07
6.642018361661345960e-01,5.734081016237628355e-07
6.651018386541645011e-01,4.815559506603727780e-07
6.660018411421945173e-01,3.567864520935595019e-07
6.669018436302245334e-01,4.544043409789075197e-07
6.678018461182545495e-01,5.283130871990285214e-07
6.687018486062845657e-01,5.151114580340754007e-07
6.696018510943144708e-01,5.004842428841077129e-07
6.705018535823444870e-01,4.420692357292526635e-07
6.714018560703745031e-01,5.108919087007631986e-07
6.723018585584045193e-01,6.118554610037032545e-07
6.732018610464344244e-01,4.324854383702865924e-07
6.741018635344644405e-01,5.300006103851063853e-07
6.750018660224944567e-01,4.230722406178666633e-07
6.759018685105244728e-01,4.818040360116964819e-07
6.768018709985544890e-01,4.798187646909674783e-07
6.777018734865843941e-01,4.258526021679427914e-07
6.786018759746144102e-01,4.774754272627117084e-07
6.795018784626444264e-01,4.830742529159906036e-07
6.804018809506744425e-01,4.958302452582693476e-07
6.813018834387044587e-01,4.589709245708002067e-07
6.822018859267343638e-01,4.947375349090899656e-07
6.831018884147643799e-01,5.316756655185772391e-07
6.840018909027943961e-01,5.808797781587974352e-07
6.849018933908244122e-01,4.834459296024653728e-07
6.858018958788544284e-01,3.919448895490817506e-07
6.867018983668843335e-01,4.377623092378309518e-07
6.876019008549143496e-01,4.024635884313322163e-07
6.885019033429443658e-01,4.166433657082371040e-07
6.894019058309743819e-01,4.370744249608661711e-07
6.903019083190042871e-01,5.189717080413407097e-07
6.912019108070343032e-01,5.267805066377216748e-07
6.921019132950643193e-01,5.033975596446144735e-07
6.930019157830943355e-01,4.667190653211552777e-07
6.939019182711243516e-01,4.675922960129011431e-07
6.948019207591542568e-01,4.286332748443573940e-07
6.957019232471842729e-01,4.706187871117030079e-07
6.966019257352142890e-01,5.568675563705055102e-07
6.975019282232443052e-01,4.580843305280431652e-07
6.984019307112743213e-01,4.705960116800479995e-07
6.993019331993042265e-01,5.074698979111020702e-07
7.002019356873342426e-01,4.168564017925404154e-07
7.011019381753642588e-01,4.024228719403571431e-07
7.020019406633942749e-01,4.669754974007505447e-07
7.029019431514241800e-01,4.256216186893946251e-07
7.038019456394541962e-01,4.833228152423595884e-07
7.047019481274842123e-01,5.445509061435014037e-07
7.056019506155142285e-01,4.351794155275108431e-07
7.065019531035442446e-01,3.560318972100800974e-07
7.074019555915741497e-01,4.349984224007662381e-07
7.083019580796041659e-01,4.342994623997148198e-07
7.092019605676341820e-01,4.210932431074415026e-07
7.101019630556641982e-01,5.421817915833909648e-07
7.110019655436942143e-01,5.156831667157974933e-07
7.119019680317241194e-01,5.162155243940864351e-07
7.128019705197541356e-01,4.782232822565539951e-07
7.137019730077841517e-01,4.570996545348191431e-07
7.146019754958141679e-01,4.791390163222148983e-07
7.155019779838441840e-01,4.959698365214830875e-07
7.164019804718740891e-01,4.370056491725261188e-07
7.173019829599041053e-01,4.935203696480835459e-07
7.182019854479341214e-01,3.965638422411580747e-07
7.191019879359641376e-01,3.399218734232314013e-07
7.200019904239940427e-01,3.623553488834156424e-07
7.209019929120240588e-01,3.288627537373265920e-07
7.218019954000540750e-01,3.477167079346930341e-07
7.227019978880840911e-01,3.663428832756970078e-07
7.236020003761141073e-01,4.303290531472940750e-07
7.245020028641440124e-01,5.076325589568442720e-07
7.254020053521740286e-01,4.556099933487421678e-07
7.263020078402040447e-01,3.960300368912730594e-07
7.272020103282340608e-01,4.082875940581466604e-07
7.281020128162640770e-01,4.114336817766715988e-07
7.290020153042939821e-01,3.382044851165480952e-07
7.299020177923239983e-01,3.197061200474016076e-07
7.308020202803540144e-01,4.736041310128096882e-07
7.317020227683840305e-01,4.341263803908810166e-07
7.326020252564140467e-01,4.280762149095449150e-07
7.335020277444439518e-01,4.502962054875253242e-07
7.344020302324739680e-01,4.137762499402113778e-07
7.353020327205039841e-01,4.121860175005784108e-07
7.362020352085340003e-01,3.144055327053568528e-07
7.371020376965639054e-01,4.192093308939097734e-07
7.380020401845939215e-01,4.681333321340032199e-07
7.389020426726239377e-01,4.496012456842514978e-07
7.398020451606539538e-01,4.677732162037030910e-07
7.407020476486839700e-01,4.616337734079991610e-07
7.416020501367138751e-01,4.203961365766521871e-07
7.425020526247438912e-01,3.630050826361402921e-07
7.434020551127739074e-01,3.597074249853469250e-07
7.443020576008039235e-01,3.970557957167481919e-07
7.452020600888339397e-01,4.061782474173145995e-07
7.461020625768638448e-01,3.587806497099480356e-07
7.470020650648938609e-01,3.560130699484340525e-07
7.479020675529238771e-01,4.195435438700645650e-07
7.488020700409538932e-01,3.821560520674694045e-07
7.497020725289837983e-01,3.734460772166485905e-07
7.506020750170138145e-01,4.245311795882098995e-07
7.515020775050438306e-01,4.962006840206306017e-07
7.524020799930738468e-01,4.819874331645961263e-07
7.533020824811038629e-01,3.535645348295566262e-07
7.542020849691337681e-01,3.197920087801187854e-07
7.551020874571637842e-01,3.140126945605198400e-07
7.560020899451938003e-01,2.929105244820492977e-07
7.569020924332238165e-01,3.801581647367370230e-07
7.578020949212538326e-01,3.553809791923669008e-07
7.587020974092837378e-01,3.446938211219582805e-07
7.596020998973137539e-01,4.934777469450652304e-07
7.605021023853437701e-01,4.392386156150699170e-07
7.614021048733737862e-01,4.287582855865824475e-07
7.623021073614038023e-01,4.373255825137840076e-07
7.632021098494337075e-01,4.273546589441393795e-07
7.641021123374637236e-01,4.013623711743281819e-07
7.650021148254937398e-01,4.024472998225503630e-07
7.659021173135237559e-01,3.620158872015654833e-07
7.668021198015536610e-01,3.530838032167033347e-07
7.677021222895836772e-01,4.577874127703823491e-07
7.686021247776136933e-01,4.322930413945504697e-07
7.695021272656437095e-01,4.187679044680317118e-07
7.704021297536737256e-01,3.822778923251971596e-07
7.713021322417036307e-01,4.436686816024811762e-07
7.722021347297336469e-01,4.589158771247054929e-07
7.731021372177636630e-01,4.166086723530201678e-07
7.740021397057936792e-01,4.943007831705015455e-07
7.749021421938236953e-01,4.822687550314769885e-07
7.758021446818536004e-01,4.025657858197259755e-07
7.767021471698836166e-01,3.437855835140303100e-07
7.776021496579136327e-01,3.902767283770840471e-07
7.785021521459436489e-01,3.775803807485537987e-07
7.794021546339735540e-01,3.306521341888868366e-07
7.803021571220035701e-01,3.701471184100899330e-07
7.812021596100335863e-01,3.977091149980689749e-07
7.821021620980636024e-01,3.306641081315505663e-07
7.830021645860936186e-01,4.360837100087544918e-07
7.839021670741235237e-01,4.819050476759364060e-07
7.848021695621535399e-01,4.932794251623979337e-07
7.857021720501835560e-01,4.975577198724093668e-07
7.866021745382135721e-01,4.279475235110326904e-07
7.875021770262435883e-01,4.013428200597841990e-07
7.884021795142734934e-01,4.721116676050095042e-07
7.893021820023035096e-01,4.695329681457590338e-07
7.902021844903335257e-01,3.630014654628425476e-07
7.911021869783635418e-01,3.530139691073118288e-07
7.920021894663935580e-01,4.611981389375643010e-07
7.929021919544234631e-01,4.356063781277261738e-07
7.938021944424534793e-01,4.319812255346292806e-07
7.947021969304834954e-01,3.636328421558187189e-07
7.956021994185135116e-01,3.151186058832953814e-07
7.965022019065434167e-01,3.559061386052905201e-07
7.974022043945734328e-01,4.035216077718415238e-07
7.983022068826034490e-01,4.514690939359084591e-07
7.992022093706334651e-01,3.714214302864217815e-07
8.001022118586634813e-01,3.772195630668984920e-07
8.010022143466933864e-01,3.709195217258667353e-07
8.019022168347234025e-01,4.486700343879352907e-07
8.028022193227534187e-01,4.205085204313227585e-07
8.037022218107834348e-01,4.356009748261476516e-07
8.046022242988134510e-01,3.837691458177821700e-07
8.055022267868433561e-01,4.024036220322676274e-07
8.064022292748733722e-01,4.070305022646645305e-07
8.073022317629033884e-01,3.803315621841580057e-07
8.082022342509334045e-01,4.142549575656104614e-07
8.091022367389633096e-01,5.235914879588004133e-07
